timestamp,/load_data_x,/load_data_y,/load_data_z,/joystick_inputs_x,/joystick_inputs_y,/joystick_inputs_z,/video_frames_z,/motor_status_x,/motor_status_y,/motor_status_z
1767724001.3855178,,,,,,,,0.0,72.0,0.0
1767724001.397544,312.7615,93.185,57.6365,,,,,,,
1767724001.4115756,,,,0.0,-0.0,0.0,,,,
1767724001.4200342,,,,,,,258,,,
1767724001.4353325,,,,,,,,0.0,69.0,0.0
1767724001.4483764,313.1745,93.185,57.6365,,,,,,,
1767724001.4616084,,,,0.0,-0.0,0.0,,,,
1767724001.4688938,,,,,,,259,,,
1767724001.4854739,,,,,,,,0.0,69.0,0.0
1767724001.4969995,313.1745,93.185,207.911,,,,,,,
1767724001.5116944,,,,0.0,-0.0,0.0,,,,
1767724001.5205739,,,,,,,260,,,
1767724001.535364,,,,,,,,0.0,69.0,0.0
1767724001.5480924,313.1745,93.185,207.9595,,,,,,,
1767724001.5617921,,,,0.0,-0.0,0.0,,,,
1767724001.5692399,,,,,,,261,,,
1767724001.5853937,,,,,,,,0.0,66.0,0.0
1767724001.5976882,313.696,93.185,207.9575,,,,,,,
1767724001.6116962,,,,0.0,-0.0,0.0,,,,
1767724001.6212997,,,,,,,262,,,
1767724001.6353264,,,,,,,,0.0,66.0,0.0
1767724001.6469395,313.696,93.185,208.0045,,,,,,,
1767724001.6617484,,,,0.0,-0.0,0.0,,,,
1767724001.6709425,,,,,,,263,,,
1767724001.685327,,,,,,,,0.0,63.0,0.0
1767724001.6978128,313.696,368.0795,208.021,,,,,,,
1767724001.7117362,,,,0.0,-0.0,0.0,,,,
1767724001.7216759,,,,,,,264,,,
1767724001.7353127,,,,,,,,0.0,63.0,0.0
1767724001.7471404,313.696,368.0795,208.322,,,,,,,
1767724001.7622716,,,,0.0,-0.0,0.0,,,,
1767724001.7738945,,,,,,,265,,,
1767724001.7855275,,,,,,,,0.0,60.0,0.0
1767724001.7972045,313.883,368.0795,209.1755,,,,,,,
1767724001.8115172,,,,0.0,-0.0,0.0,,,,
1767724001.8213372,,,,,,,266,,,
1767724001.8353798,,,,,,,,0.0,60.0,0.0
1767724001.848465,313.883,368.0795,209.9195,,,,,,,
1767724001.8634722,,,,0.0,-0.0,0.0,,,,
1767724001.8698952,,,,,,,267,,,
1767724001.8853488,,,,,,,,0.0,57.0,0.0
1767724001.8978224,313.883,364.677,210.56,,,,,,,
1767724001.911507,,,,0.0,-0.0,0.0,,,,
1767724001.9209292,,,,,,,268,,,
1767724001.9354236,,,,,,,,0.0,57.0,0.0
1767724001.9480445,314.154,364.677,210.7195,,,,,,,
1767724001.9618502,,,,0.0,-0.0,0.0,,,,
1767724001.9701297,,,,,,,269,,,
1767724001.9854069,,,,,,,,0.0,54.0,0.0
1767724001.997013,314.154,364.677,211.6695,,,,,,,
1767724002.0116918,,,,0.0,-0.0,0.0,,,,
1767724002.0195746,,,,,,,270,,,
1767724002.0353327,,,,,,,,0.0,54.0,0.0
1767724002.047561,314.154,352.366,212.123,,,,,,,
1767724002.0616846,,,,0.0,-0.0,0.0,,,,
1767724002.0697262,,,,,,,271,,,
1767724002.0853417,,,,,,,,0.0,51.0,0.0
1767724002.099208,314.154,352.366,212.123,,,,,,,
1767724002.1117926,,,,0.0,-0.0,0.0,,,,
1767724002.1200633,,,,,,,272,,,
1767724002.1353307,,,,,,,,0.0,51.0,0.0
1767724002.1464915,314.984,352.366,112.471,,,,,,,
1767724002.1619782,,,,0.0,-0.0,0.0,,,,
1767724002.1719434,,,,,,,273,,,
1767724002.1853251,,,,,,,,0.0,48.0,0.0
1767724002.1979072,314.984,352.366,213.872,,,,,,,
1767724002.2119248,,,,0.0,-0.0,0.0,,,,
1767724002.222008,,,,,,,274,,,
1767724002.23556,,,,,,,,0.0,48.0,0.0
1767724002.2475715,314.984,337.8275,112.857,,,,,,,
1767724002.2616808,,,,0.0,-0.0,0.0,,,,
1767724002.268894,,,,,,,275,,,
1767724002.2855449,,,,,,,,0.0,45.0,0.0
1767724002.2990665,315.8225,337.8275,112.857,,,,,,,
1767724002.3113956,,,,0.0,-0.0,0.0,,,,
1767724002.3169127,,,,,,,276,,,
1767724002.335381,,,,,,,,0.0,45.0,0.0
1767724002.347522,315.8225,337.8275,216.384,,,,,,,
1767724002.3616478,,,,0.0,-0.0,0.0,,,,
1767724002.3683798,,,,,,,277,,,
1767724002.3854012,,,,,,,,0.0,42.0,0.0
1767724002.3990982,315.8225,326.133,216.4575,,,,,,,
1767724002.4116192,,,,0.0,-0.0,0.0,,,,
1767724002.4196155,,,,,,,278,,,
1767724002.4353368,,,,,,,,0.0,42.0,0.0
1767724002.4476435,316.967,326.133,216.7085,,,,,,,
1767724002.4619749,,,,0.0,-0.0,0.0,,,,
1767724002.4728415,,,,,,,279,,,
1767724002.4853368,,,,,,,,0.0,39.0,0.0
1767724002.4988732,316.967,326.133,217.012,,,,,,,
1767724002.5116873,,,,0.0,-0.0,0.0,,,,
1767724002.5205083,,,,,,,280,,,
1767724002.535598,,,,,,,,0.0,39.0,0.0
1767724002.549723,316.967,326.133,217.7585,,,,,,,
1767724002.5627449,,,,0.0,-0.0,0.0,,,,
1767724002.568737,,,,,,,281,,,
1767724002.5855563,,,,,,,,0.0,36.0,0.0
1767724002.5995052,316.967,326.133,218.041,,,,,,,
1767724002.6113317,,,,0.0,-0.0,0.0,,,,
1767724002.6206992,,,,,,,282,,,
1767724002.6357627,,,,,,,,0.0,36.0,0.0
1767724002.64653,318.2,326.133,218.2745,,,,,,,
1767724002.6615522,,,,0.0,-0.0,0.0,,,,
1767724002.6698062,,,,,,,283,,,
1767724002.685317,,,,,,,,0.0,33.0,0.0
1767724002.6986172,318.2,326.133,218.6875,,,,,,,
1767724002.7113903,,,,0.0,-0.0,0.0,,,,
1767724002.7169065,,,,,,,284,,,
1767724002.7355235,,,,,,,,0.0,33.0,0.0
1767724002.746962,318.2,326.133,218.6875,,,,,,,
1767724002.7626295,,,,0.0,-0.0,0.0,,,,
1767724002.772505,,,,,,,285,,,
1767724002.785279,,,,,,,,0.0,30.0,0.0
1767724002.797591,318.2,326.133,115.34,,,,,,,
1767724002.8116753,,,,0.0,-0.0,0.0,,,,
1767724002.8196266,,,,,,,286,,,
1767724002.8353746,,,,,,,,0.0,30.0,0.0
1767724002.8468316,318.2,326.133,219.299,,,,,,,
1767724002.8628213,,,,0.0,-0.0,0.0,,,,
1767724002.8721766,,,,,,,287,,,
1767724002.8853211,,,,,,,,0.0,27.0,0.0
1767724002.898368,318.2,326.133,219.469,,,,,,,
1767724002.9118776,,,,0.0,-0.0,0.0,,,,
1767724002.9208853,,,,,,,288,,,
1767724002.9353602,,,,,,,,0.0,27.0,0.0
1767724002.9469965,318.2,326.133,-1985.894,,,,,,,
1767724002.9623706,,,,0.0,-0.0,0.0,,,,
1767724002.9718125,,,,,,,289,,,
1767724002.9853458,,,,,,,,0.0,24.0,0.0
1767724002.9976337,318.2,326.133,-1985.894,,,,,,,
1767724003.0116735,,,,0.0,-0.0,0.0,,,,
1767724003.0189352,,,,,,,290,,,
1767724003.03536,,,,,,,,0.0,24.0,0.0
1767724003.0478547,318.2,326.133,220.528,,,,,,,
1767724003.061684,,,,0.0,-0.0,0.0,,,,
1767724003.0695906,,,,,,,291,,,
1767724003.085375,,,,,,,,0.0,21.0,0.0
1767724003.0990174,318.2,326.133,220.369,,,,,,,
1767724003.1116052,,,,0.0,-0.0,0.0,,,,
1767724003.119608,,,,,,,292,,,
1767724003.1355934,,,,,,,,0.0,21.0,0.0
1767724003.1470377,318.2,326.133,220.369,,,,,,,
1767724003.1627235,,,,0.0,-0.0,0.0,,,,
1767724003.1723363,,,,,,,293,,,
1767724003.1854074,,,,,,,,0.0,18.0,0.0
1767724003.1974869,163.314,326.133,115.9805,,,,,,,
1767724003.2115967,,,,0.0,-0.0,0.0,,,,
1767724003.2194595,,,,,,,294,,,
1767724003.2354038,,,,,,,,0.0,18.0,0.0
1767724003.246679,163.314,326.133,115.9805,,,,,,,
1767724003.2627385,,,,0.0,-0.0,0.0,,,,
1767724003.2713969,,,,,,,295,,,
1767724003.2853062,,,,,,,,0.0,15.0,0.0
1767724003.2975075,163.314,326.133,110.1875,,,,,,,
1767724003.3118565,,,,0.0,-0.0,0.0,,,,
1767724003.319279,,,,,,,296,,,
1767724003.3353758,,,,,,,,0.0,15.0,0.0
1767724003.3473637,163.314,419.806,220.338,,,,,,,
1767724003.3625507,,,,0.0,-0.0,0.0,,,,
1767724003.3716168,,,,,,,297,,,
1767724003.3853617,,,,,,,,0.0,12.0,0.0
1767724003.3990302,163.314,419.806,165.025,,,,,,,
1767724003.4116046,,,,0.0,-0.0,0.0,,,,
1767724003.4196057,,,,,,,298,,,
1767724003.435511,,,,,,,,0.0,12.0,0.0
1767724003.4475534,163.314,419.806,165.025,,,,,,,
1767724003.4618592,,,,0.0,-0.0,0.0,,,,
1767724003.4716396,,,,,,,299,,,
1767724003.4853902,,,,,,,,0.0,9.0,0.0
1767724003.498669,163.314,419.806,115.4095,,,,,,,
1767724003.5115047,,,,0.0,-0.0,0.0,,,,
1767724003.5188112,,,,,,,300,,,
1767724003.5353997,,,,,,,,0.0,9.0,0.0
1767724003.547216,163.314,266.631,218.675,,,,,,,
1767724003.561633,,,,0.0,-0.0,0.0,,,,
1767724003.56996,,,,,,,301,,,
1767724003.5866592,,,,,,,,0.0,6.0,0.0
1767724003.597906,163.314,266.631,229.2145,,,,,,,
1767724003.6114213,,,,0.0,-0.0,0.0,,,,
1767724003.6186426,,,,,,,302,,,
1767724003.6353598,,,,,,,,0.0,6.0,0.0
1767724003.647577,163.314,266.631,229.2145,,,,,,,
1767724003.6615758,,,,0.0,-0.0,0.0,,,,
1767724003.669055,,,,,,,303,,,
1767724003.6855466,,,,,,,,0.0,3.0,0.0
1767724003.6975253,163.314,262.0915,114.3575,,,,,,,
1767724003.711549,,,,0.0,-0.0,0.0,,,,
1767724003.7186704,,,,,,,304,,,
1767724003.735409,,,,,,,,0.0,3.0,0.0
1767724003.746721,321.536,262.0915,217.1115,,,,,,,
1767724003.7619274,,,,0.0,-0.0,0.0,,,,
1767724003.7733262,,,,,,,305,,,
1767724003.785343,,,,,,,,0.0,0.0,0.0
1767724003.797129,321.536,262.0915,217.1115,,,,,,,
1767724003.8120925,,,,0.0,-0.0,0.0,,,,
1767724003.8230963,,,,,,,306,,,
1767724003.8359263,,,,,,,,0.0,0.0,0.0
1767724003.8465824,321.536,262.0915,322.168,,,,,,,
1767724003.8625784,,,,0.0,-0.0,0.0,,,,
1767724003.8734972,,,,,,,307,,,
1767724003.8853617,,,,,,,,0.0,-3.0,0.0
1767724003.8971999,321.536,257.926,-835.8405,,,,,,,
1767724003.9118226,,,,0.0,-0.0,0.0,,,,
1767724003.9217088,,,,,,,308,,,
1767724003.9353573,,,,,,,,0.0,-3.0,0.0
1767724003.947516,321.536,257.926,-835.8405,,,,,,,
1767724003.9623523,,,,0.0,-0.0,0.0,,,,
1767724003.9735153,,,,,,,309,,,
1767724003.9855106,,,,,,,,0.0,-6.0,0.0
1767724003.9973297,321.536,257.926,113.5315,,,,,,,
1767724004.011567,,,,0.0,-0.0,0.0,,,,
1767724004.0222094,,,,,,,310,,,
1767724004.0353787,,,,,,,,0.0,-6.0,0.0
1767724004.047621,321.536,257.926,114.8335,,,,,,,
1767724004.061603,,,,0.0,-0.0,0.0,,,,
1767724004.0726264,,,,,,,311,,,
1767724004.0853128,,,,,,,,0.0,-9.0,0.0
1767724004.0991094,321.536,257.926,113.2875,,,,,,,
1767724004.111349,,,,0.0,-0.0,0.0,,,,
1767724004.1181555,,,,,,,312,,,
1767724004.1354952,,,,,,,,0.0,-9.0,0.0
1767724004.1482947,321.536,257.926,318.542,,,,,,,
1767724004.1617796,,,,0.0,-0.0,0.0,,,,
1767724004.170904,,,,,,,313,,,
1767724004.1855006,,,,,,,,0.0,-12.0,0.0
1767724004.1973326,321.536,257.926,318.542,,,,,,,
1767724004.2115114,,,,0.0,-0.0,0.0,,,,
1767724004.219243,,,,,,,314,,,
1767724004.2356215,,,,,,,,0.0,-12.0,0.0
1767724004.2463975,321.536,257.926,112.4655,,,,,,,
1767724004.2618165,,,,0.0,-0.0,0.0,,,,
1767724004.2700803,,,,,,,315,,,
1767724004.2853696,,,,,,,,0.0,-15.0,0.0
1767724004.2975807,321.536,257.926,112.4655,,,,,,,
1767724004.3116333,,,,0.0,-0.0,0.0,,,,
1767724004.3192,,,,,,,316,,,
1767724004.3354943,,,,,,,,0.0,-15.0,0.0
1767724004.3467739,321.536,257.926,212.628,,,,,,,
1767724004.3637176,,,,0.0,-0.0,0.0,,,,
1767724004.3759077,,,,,,,317,,,
1767724004.3853722,,,,,,,,0.0,-18.0,0.0
1767724004.3978698,321.536,257.926,212.628,,,,,,,
1767724004.4119115,,,,0.0,-0.0,0.0,,,,
1767724004.421476,,,,,,,318,,,
1767724004.435428,,,,,,,,0.0,-18.0,0.0
1767724004.446512,321.536,257.926,12.312,,,,,,,
1767724004.4619684,,,,0.0,-0.0,0.0,,,,
1767724004.4723268,,,,,,,319,,,
1767724004.4853926,,,,,,,,0.0,-21.0,0.0
1767724004.4980218,321.536,257.926,211.688,,,,,,,
1767724004.5115886,,,,0.0,-0.0,0.0,,,,
1767724004.519624,,,,,,,320,,,
1767724004.535487,,,,,,,,0.0,-21.0,0.0
1767724004.5492551,321.536,257.926,211.3545,,,,,,,
1767724004.56166,,,,0.0,-0.0,0.0,,,,
1767724004.5691526,,,,,,,321,,,
1767724004.5853333,,,,,,,,0.0,-24.0,0.0
1767724004.599318,321.536,257.926,211.2045,,,,,,,
1767724004.6115413,,,,0.0,-0.0,0.0,,,,
1767724004.6180074,,,,,,,322,,,
1767724004.6355038,,,,,,,,0.0,-24.0,0.0
1767724004.6473713,473.3605,257.926,158.2655,,,,,,,
1767724004.6617863,,,,0.0,-0.0,0.0,,,,
1767724004.6685987,,,,,,,323,,,
1767724004.6855848,,,,,,,,0.0,-27.0,0.0
1767724004.6977875,473.3605,257.926,211.927,,,,,,,
1767724004.7116396,,,,0.0,-0.0,0.0,,,,
1767724004.718121,,,,,,,324,,,
1767724004.7355208,,,,,,,,0.0,-27.0,0.0
1767724004.7462704,473.3605,257.926,211.927,,,,,,,
1767724004.763028,,,,0.0,-0.0,0.0,,,,
1767724004.770714,,,,,,,325,,,
1767724004.785673,,,,,,,,0.0,-30.0,0.0
1767724004.798752,473.3605,257.926,315.067,,,,,,,
1767724004.8118846,,,,0.0,-0.0,0.0,,,,
1767724004.8198664,,,,,,,326,,,
1767724004.8354893,,,,,,,,0.0,-30.0,0.0
1767724004.8476043,473.3605,368.0335,211.296,,,,,,,
1767724004.8621118,,,,0.0,-0.0,0.0,,,,
1767724004.871562,,,,,,,327,,,
1767724004.885398,,,,,,,,0.0,-33.0,0.0
1767724004.899762,473.3605,368.0335,211.296,,,,,,,
1767724004.9117596,,,,0.0,-0.0,0.0,,,,
1767724004.9191818,,,,,,,328,,,
1767724004.9354217,,,,,,,,0.0,-33.0,0.0
1767724004.9479454,473.3605,368.0335,58.63,,,,,,,
1767724004.9620678,,,,0.0,-0.0,0.0,,,,
1767724004.9730988,,,,,,,329,,,
1767724004.9853017,,,,,,,,0.0,-36.0,0.0
1767724004.9976606,473.3605,368.0335,210.787,,,,,,,
1767724005.0117302,,,,0.0,-0.0,0.0,,,,
1767724005.0194185,,,,,,,330,,,
1767724005.0355487,,,,,,,,0.0,-36.0,0.0
1767724005.048708,473.3605,368.0335,210.625,,,,,,,
1767724005.0623507,,,,0.0,-0.0,0.0,,,,
1767724005.0690856,,,,,,,331,,,
1767724005.085416,,,,,,,,0.0,-39.0,0.0
1767724005.099323,473.3605,368.0335,210.5125,,,,,,,
1767724005.1115177,,,,0.0,-0.0,0.0,,,,
1767724005.117275,,,,,,,332,,,
1767724005.1353939,,,,,,,,0.0,-39.0,0.0
1767724005.1471372,473.3605,368.0335,210.3485,,,,,,,
1767724005.1617188,,,,0.0,-0.0,0.0,,,,
1767724005.1697512,,,,,,,333,,,
1767724005.1854155,,,,,,,,0.0,-42.0,0.0
1767724005.1973221,473.3605,368.0335,325.961,,,,,,,
1767724005.2118824,,,,0.0,-0.0,0.0,,,,
1767724005.2198212,,,,,,,334,,,
1767724005.2354133,,,,,,,,0.0,-42.0,0.0
1767724005.246903,473.3605,368.0335,210.169,,,,,,,
1767724005.2642379,,,,0.0,-0.0,0.0,,,,
1767724005.2715445,,,,,,,335,,,
1767724005.285325,,,,,,,,0.0,-45.0,0.0
1767724005.2975698,473.3605,368.0335,210.0155,,,,,,,
1767724005.3122914,,,,0.0,-0.0,0.0,,,,
1767724005.3221233,,,,,,,336,,,
1767724005.3356726,,,,,,,,0.0,-45.0,0.0
1767724005.3461292,473.3605,368.0335,209.8075,,,,,,,
1767724005.3650353,,,,0.0,-0.0,0.0,,,,
1767724005.3761141,,,,,,,337,,,
1767724005.3858726,,,,,,,,0.0,-42.0,0.0
1767724005.3965468,473.3605,362.014,209.6045,,,,,,,
1767724005.4117587,,,,0.0,-0.0,0.0,,,,
1767724005.4198513,,,,,,,338,,,
1767724005.4355555,,,,,,,,0.0,-42.0,0.0
1767724005.4477077,473.3605,362.014,209.6045,,,,,,,
1767724005.4621315,,,,0.0,-0.0,0.0,,,,
1767724005.4727507,,,,,,,339,,,
1767724005.4853516,,,,,,,,0.0,-39.0,0.0
1767724005.4978998,473.3605,362.014,259.254,,,,,,,
1767724005.511834,,,,0.0,-0.0,0.0,,,,
1767724005.517994,,,,,,,340,,,
1767724005.5356143,,,,,,,,0.0,-39.0,0.0
1767724005.5478146,473.3605,362.014,209.296,,,,,,,
1767724005.5614917,,,,0.0,-0.0,0.0,,,,
1767724005.5705514,,,,,,,341,,,
1767724005.5856278,,,,,,,,0.0,-36.0,0.0
1767724005.5991116,470.7805,362.014,222.866,,,,,,,
1767724005.611825,,,,0.0,-0.0,0.0,,,,
1767724005.6189344,,,,,,,342,,,
1767724005.6354613,,,,,,,,0.0,-36.0,0.0
1767724005.6481411,470.7805,362.014,156.86,,,,,,,
1767724005.6616664,,,,0.0,-0.0,0.0,,,,
1767724005.6692486,,,,,,,343,,,
1767724005.6855104,,,,,,,,0.0,-33.0,0.0
1767724005.6986458,470.7805,362.014,156.86,,,,,,,
1767724005.7117064,,,,0.0,-0.0,0.0,,,,
1767724005.718101,,,,,,,344,,,
1767724005.7355628,,,,,,,,0.0,-33.0,0.0
1767724005.7472079,315.346,362.014,208.8925,,,,,,,
1767724005.7617545,,,,0.0,-0.0,0.0,,,,
1767724005.7699804,,,,,,,345,,,
1767724005.7856152,,,,,,,,0.0,-30.0,0.0
1767724005.7982423,315.346,362.014,208.652,,,,,,,
1767724005.8114028,,,,0.0,-0.0,0.0,,,,
1767724005.8181403,,,,,,,346,,,
1767724005.8354259,,,,,,,,0.0,-30.0,0.0
1767724005.8475003,315.346,362.014,208.6075,,,,,,,
1767724005.8620207,,,,0.0,-0.0,0.0,,,,
1767724005.8713024,,,,,,,347,,,
1767724005.8852966,,,,,,,,0.0,-27.0,0.0
1767724005.8982913,315.346,362.014,208.6815,,,,,,,
1767724005.9116967,,,,0.0,-0.0,0.0,,,,
1767724005.9195168,,,,,,,348,,,
1767724005.935513,,,,,,,,0.0,-27.0,0.0
1767724005.9468179,315.125,248.7345,208.4545,,,,,,,
1767724005.961921,,,,0.0,-0.0,0.0,,,,
1767724005.9722056,,,,,,,349,,,
1767724005.98537,,,,,,,,0.0,-24.0,0.0
1767724005.997615,315.125,248.7345,3099.962,,,,,,,
1767724006.0117261,,,,0.0,-0.0,0.0,,,,
1767724006.0186157,,,,,,,350,,,
1767724006.03541,,,,,,,,0.0,-24.0,0.0
1767724006.0476403,315.125,248.7345,208.108,,,,,,,
1767724006.0617023,,,,0.0,-0.0,0.0,,,,
1767724006.0693471,,,,,,,351,,,
1767724006.085399,,,,,,,,0.0,-21.0,0.0
1767724006.098315,314.9475,248.7345,208.0375,,,,,,,
1767724006.111613,,,,0.0,-0.0,0.0,,,,
1767724006.1178727,,,,,,,352,,,
1767724006.135595,,,,,,,,0.0,-21.0,0.0
1767724006.1583357,314.9475,253.411,109.991,,,,,,,
1767724006.1631687,,,,0.0,-0.0,0.0,,,,
1767724006.1713839,,,,,,,353,,,
1767724006.1913333,,,,,,,,0.0,-21.0,0.0
1767724006.201554,314.9475,253.411,109.991,,,,,,,
1767724006.216394,,,,0.0,-0.0,0.0,,,,
1767724006.2405896,,,,,,,,0.0,-18.0,0.0
1767724006.2502968,314.9475,253.411,207.653,,,,,,,
1767724006.2584972,,,,,,,354,,,
1767724006.261695,,,,0.0,-0.0,0.0,,,,
1767724006.2790549,,,,,,,355,,,
1767724006.2862802,,,,,,,,0.0,-18.0,0.0
1767724006.2981517,314.8835,253.411,109.7265,,,,,,,
1767724006.3135574,,,,0.0,-0.0,0.0,,,,
1767724006.317837,,,,,,,356,,,
1767724006.3368976,,,,,,,,0.0,-15.0,0.0
1767724006.3476553,314.8835,253.411,207.034,,,,,,,
1767724006.3645856,,,,0.0,-0.0,0.0,,,,
1767724006.3756177,,,,,,,357,,,
1767724006.3854682,,,,,,,,0.0,-15.0,0.0
1767724006.3969202,314.8835,253.411,207.034,,,,,,,
1767724006.4118326,,,,0.0,-0.0,0.0,,,,
1767724006.42239,,,,,,,358,,,
1767724006.4358528,,,,,,,,0.0,-12.0,0.0
1767724006.4463794,314.8835,253.411,109.425,,,,,,,
1767724006.4617968,,,,0.0,-0.0,0.0,,,,
1767724006.4728816,,,,,,,359,,,
1767724006.4853525,,,,,,,,0.0,-12.0,0.0
1767724006.4985435,314.8835,253.411,206.2745,,,,,,,
1767724006.511524,,,,0.0,-0.0,0.0,,,,
1767724006.5216491,,,,,,,360,,,
1767724006.5354743,,,,,,,,0.0,-9.0,0.0
1767724006.5478745,314.8835,253.411,206.085,,,,,,,
1767724006.561386,,,,0.0,-0.0,0.0,,,,
1767724006.570645,,,,,,,361,,,
1767724006.585358,,,,,,,,0.0,-9.0,0.0
1767724006.5969403,314.8835,253.411,206.0,,,,,,,
1767724006.6117826,,,,0.0,-0.0,0.0,,,,
1767724006.6206415,,,,,,,362,,,
1767724006.6354725,,,,,,,,0.0,-6.0,0.0
1767724006.6469615,314.8835,253.411,206.0,,,,,,,
1767724006.6614172,,,,0.0,-0.0,0.0,,,,
1767724006.6706507,,,,,,,363,,,
1767724006.6853526,,,,,,,,0.0,-6.0,0.0
1767724006.6978257,314.8835,7.6575,204.796,,,,,,,
1767724006.711722,,,,0.0,-0.0,0.0,,,,
1767724006.7189553,,,,,,,364,,,
1767724006.735511,,,,,,,,0.0,-3.0,0.0
1767724006.7465258,314.8835,7.6575,-1028.331,,,,,,,
1767724006.7616806,,,,0.0,-0.0,0.0,,,,
1767724006.7762039,,,,,,,365,,,
1767724006.7885756,,,,,,,,0.0,-3.0,0.0
1767724006.7971745,314.8835,7.6575,204.1795,,,,,,,
1767724006.8122811,,,,0.0,-0.0,0.0,,,,
1767724006.8167088,,,,,,,366,,,
1767724006.83668,,,,,,,,0.0,0.0,0.0
1767724006.8465471,314.8835,7.6575,303.4265,,,,,,,
1767724006.8625367,,,,0.0,-0.0,0.0,,,,
1767724006.8668957,,,,,,,367,,,
1767724006.8854601,,,,,,,,0.0,0.0,0.0
1767724006.899577,314.8835,7.6575,303.4265,,,,,,,
1767724006.9120195,,,,0.0,-0.0,0.0,,,,
1767724006.9170742,,,,,,,368,,,
1767724006.9355428,,,,,,,,0.0,3.0,0.0
1767724006.947291,314.8835,7.6575,106.0035,,,,,,,
1767724006.9617672,,,,0.0,-0.0,0.0,,,,
1767724006.9690595,,,,,,,369,,,
1767724006.9856281,,,,,,,,0.0,3.0,0.0
1767724006.9966288,314.8835,7.6575,106.0035,,,,,,,
1767724007.0113869,,,,0.0,-0.0,0.0,,,,
1767724007.0188098,,,,,,,370,,,
1767724007.0355995,,,,,,,,0.0,6.0,0.0
1767724007.0464818,314.8835,7.6575,202.326,,,,,,,
1767724007.0617685,,,,0.0,-0.0,0.0,,,,
1767724007.0743015,,,,,,,371,,,
1767724007.0853379,,,,,,,,0.0,6.0,0.0
1767724007.0978413,314.8835,7.6575,202.326,,,,,,,
1767724007.1116903,,,,0.0,-0.0,0.0,,,,
1767724007.1210444,,,,,,,372,,,
1767724007.1355138,,,,,,,,0.0,9.0,0.0
1767724007.1468508,314.8835,7.6575,202.326,,,,,,,
1767724007.1615107,,,,0.0,-0.0,0.0,,,,
1767724007.172557,,,,,,,373,,,
1767724007.1853535,,,,,,,,0.0,9.0,0.0
1767724007.1981456,159.96,7.6575,202.4545,,,,,,,
1767724007.2115364,,,,0.0,-0.0,0.0,,,,
1767724007.219428,,,,,,,374,,,
1767724007.2355232,,,,,,,,0.0,12.0,0.0
1767724007.2489698,159.96,288.82,202.2805,,,,,,,
1767724007.261377,,,,0.0,-0.0,0.0,,,,
1767724007.269866,,,,,,,375,,,
1767724007.285481,,,,,,,,0.0,12.0,0.0
1767724007.298023,159.96,288.82,202.232,,,,,,,
1767724007.311381,,,,0.0,-0.0,0.0,,,,
1767724007.3178136,,,,,,,376,,,
1767724007.335457,,,,,,,,0.0,15.0,0.0
1767724007.347681,159.96,288.82,202.0145,,,,,,,
1767724007.361723,,,,0.0,-0.0,0.0,,,,
1767724007.3721344,,,,,,,377,,,
1767724007.3853347,,,,,,,,0.0,15.0,0.0
1767724007.3973603,311.5515,288.82,201.702,,,,,,,
1767724007.4116068,,,,0.0,-0.0,0.0,,,,
1767724007.4169567,,,,,,,378,,,
1767724007.4358447,,,,,,,,0.0,18.0,0.0
1767724007.446733,311.5515,296.757,201.6805,,,,,,,
1767724007.4619303,,,,0.0,-0.0,0.0,,,,
1767724007.4750888,,,,,,,379,,,
1767724007.4855192,,,,,,,,0.0,18.0,0.0
1767724007.4968274,311.5515,296.757,201.6745,,,,,,,
1767724007.51183,,,,0.0,-0.0,0.0,,,,
1767724007.5206969,,,,,,,380,,,
1767724007.5357585,,,,,,,,0.0,21.0,0.0
1767724007.5476043,311.5515,296.757,201.6745,,,,,,,
1767724007.5615113,,,,0.0,-0.0,0.0,,,,
1767724007.5721357,,,,,,,381,,,
1767724007.5854886,,,,,,,,0.0,21.0,0.0
1767724007.5988703,311.5515,304.819,216.43,,,,,,,
1767724007.6115234,,,,0.0,-0.0,0.0,,,,
1767724007.619187,,,,,,,382,,,
1767724007.6358137,,,,,,,,0.0,24.0,0.0
1767724007.6470566,311.5515,304.819,216.43,,,,,,,
1767724007.6615257,,,,0.0,-0.0,0.0,,,,
1767724007.6713831,,,,,,,383,,,
1767724007.6854057,,,,,,,,0.0,24.0,0.0
1767724007.6979954,311.5515,304.819,106.436,,,,,,,
1767724007.7116125,,,,0.0,-0.0,0.0,,,,
1767724007.7181525,,,,,,,384,,,
1767724007.7356598,,,,,,,,0.0,27.0,0.0
1767724007.7468355,311.5515,304.819,201.1995,,,,,,,
1767724007.7616801,,,,0.0,-0.0,0.0,,,,
1767724007.7715101,,,,,,,385,,,
1767724007.7853553,,,,,,,,0.0,27.0,0.0
1767724007.7985919,311.5515,312.8835,201.1995,,,,,,,
1767724007.8114858,,,,0.0,-0.0,0.0,,,,
1767724007.8168118,,,,,,,386,,,
1767724007.8356836,,,,,,,,0.0,30.0,0.0
1767724007.8470874,311.5515,312.8835,201.759,,,,,,,
1767724007.8619196,,,,0.0,-0.0,0.0,,,,
1767724007.873363,,,,,,,387,,,
1767724007.885408,,,,,,,,0.0,30.0,0.0
1767724007.8986385,311.5515,312.8835,201.977,,,,,,,
1767724007.91169,,,,0.0,-0.0,0.0,,,,
1767724007.9185708,,,,,,,388,,,
1767724007.9358857,,,,,,,,0.0,33.0,0.0
